unix_time,st_marker_id,count,latitude,longitude
1462179600,3056N,4,-37.8132091646,144.95873604
1462179600,3082N,5,-37.8132802796,144.958492247
1462179600,3087S,2,-37.8134798725,144.958478565
1462179600,3090N,5,-37.8133176819,144.958364383
1462179600,3094N,11,-37.8133363835,144.95830037
1462179600,3095S,4,-37.8135523826,144.958227878
1462179600,3103S,8,-37.8136358784,144.957939135
1462179600,3105S,2,-37.813659388,144.957857062
1462179600,3107S,1,-37.8136761717,144.957798904
1462179600,3161S,1,-37.8140045304,144.956653999
1462179600,3165S,1,-37.8140424881,144.956521646
1462179600,3182N,16,-37.8139024166,144.956324222
1462179600,3197S,3,-37.8140974825,144.95633046
1462179600,3198N,1,-37.813976079,144.956066
1462179600,3238N,4,-37.8141085061,144.955601713
1462179600,3242N,2,-37.8141268707,144.955537623
1462179600,3254N,2,-37.8141818541,144.955345704
1462179600,3258N,4,-37.8142001798,144.955281418
1462179600,3266N,3,-37.8142364918,144.955153042
1462179600,3317S,2,-37.8087298652,144.970680292
1462179600,3318N,1,-37.8086872932,144.970647029
1462179600,3323S,6,-37.8087857481,144.97048715
1462179600,3327S,3,-37.8088382976,144.970306301
1462179600,3337S,1,-37.8089373452,144.969964877
1462179600,3341S,1,-37.8089758018,144.969833037
1462179600,3344N,1,-37.8089512839,144.969737613
1462179600,3346N,3,-37.8089698437,144.969673615
1462179600,3348N,2,-37.8089883958,144.969609643
1462179600,334E,5,-37.8143881188,144.97175577
1462179600,3388N,4,-37.8099402114,144.966355082
1462179600,3392N,2,-37.8099774829,144.96622767
1462179600,3394N,1,-37.8099960046,144.966163773
1462179600,3396N,1,-37.8100148768,144.966098774
1462179600,3400N,1,-37.8100535946,144.965966913
1462179600,3403S,3,-37.8101691212,144.965756643
1462179600,3405S,2,-37.8101881197,144.965691641
1462179600,3407S,4,-37.8102059261,144.965630716
1462179600,3410N,2,-37.8101870496,144.965509597
1462179600,3411S,2,-37.8102427312,144.965504788
1462179600,3413S,3,-37.8102629213,144.965435709
1462179600,3414N,2,-37.8102257135,144.965377405
1462179600,3415S,1,-37.8102831108,144.965366631
1462179600,3416N,1,-37.810245037,144.965311298
1462179600,3420N,3,-37.8103649295,144.964902008
1462179600,3424N,3,-37.8104023006,144.964772897
1462179600,3428N,2,-37.8104442915,144.964627869
1462179600,342E,4,-37.8142866343,144.971708775
1462179600,3461S,2,-37.8121335432,144.959049429
1462179600,3463S,2,-37.8121534913,144.958980027
1462179600,3464N,4,-37.8121093303,144.958959512
1462179600,3469S,3,-37.8122195361,144.958750493
1462179600,3475S,2,-37.81228052,144.958539656
1462179600,3477S,2,-37.8122990723,144.958475611
1462179600,3480N,2,-37.812365359,144.958069333
1462179600,3490N,2,-37.8124853567,144.957657718
1462179600,3496N,1,-37.8125421377,144.957463205
1462179600,3502N,1,-37.8126064459,144.957242904
1462179600,3504N,4,-37.8126250884,144.957178946
1462179600,3507S,3,-37.8129380323,144.956264015
1462179600,3511S,5,-37.8129715181,144.956146414
1462179600,3514N,1,-37.812974726,144.955948299
1462179600,3516N,2,-37.8129915398,144.955889543
1462179600,3517S,1,-37.8130492767,144.955873099
1462179600,3518N,7,-37.8130098821,144.955825452
1462179600,3545S,2,-37.8133173135,144.954925221
1462179600,3549S,1,-37.8133549594,144.954796151
1462179600,354E,2,-37.8136573495,144.971418966
1462179600,3551S,2,-37.8133739099,144.95473112
1462179600,3553S,1,-37.8133927349,144.954666097
1462179600,3568N,4,-37.8137323859,144.953290807
1462179600,3572N,4,-37.8138138762,144.953005607
1462179600,3575S,1,-37.8138933489,144.952985602
1462179600,3581S,3,-37.8139481273,144.952793196
1462179600,3583S,2,-37.813966387,144.952729062
1462179600,3584N,4,-37.8139123368,144.952657645
1462179600,3594N,6,-37.8140310006,144.952240363
1462179600,3596N,5,-37.8140492575,144.952176509
1462179600,3598N,2,-37.8140675051,144.952112706
1462179600,3609S,2,-37.807815237,144.970148882
1462179600,3701S,2,-37.8091130998,144.965705782
1462179600,3761S,4,-37.8100604513,144.96247838
1462179600,37W,2,-37.8139253262,144.97412949
1462179600,3830N,4,-37.8107410549,144.95967865
1462179600,3858N,3,-37.8112079142,144.958071834
1462179600,3869S,2,-37.8114989096,144.957552722
1462179600,3871S,1,-37.8115174867,144.957488683
1462179600,3875S,4,-37.8115538638,144.957363364
1462179600,3914N,1,-37.8120493167,144.955142353
1462179600,3916N,2,-37.8120674846,144.955078177
1462179600,3918N,3,-37.8120856521,144.955014002
1462179600,3920N,1,-37.8121038181,144.954949759
1462179600,3922N,1,-37.8121218357,144.954885653
1462179600,3924N,4,-37.8121401561,144.954821428
1462179600,3926N,2,-37.8121582158,144.954757303
1462179600,3928N,1,-37.8121764916,144.954693088
1462179600,3932N,1,-37.8122128265,144.954564743
1462179600,3934N,2,-37.8122309187,144.954500601
1462179600,3940N,4,-37.8122854968,144.954308063
1462179600,3942N,3,-37.8123036348,144.954243901
1462179600,3945S,2,-37.8126186292,144.953621602
1462179600,3947S,6,-37.8126352654,144.953562755
1462179600,3949S,3,-37.8126534052,144.953498567
1462179600,3956N,6,-37.812593947,144.953210261
1462179600,3958N,4,-37.8126121816,144.953146295
1462179600,3961S,4,-37.8127690556,144.95308944
1462179600,3962N,3,-37.8126493619,144.953015575
1462179600,3968N,4,-37.81269371,144.952859899
1462179600,3969S,1,-37.8128341456,144.952859114
1462179600,3976N,2,-37.812794307,144.952505943
1462179600,3978N,2,-37.8128125412,144.952441798
1462179600,3983S,2,-37.8129855868,144.952323251
1462179600,3984N,3,-37.8128674114,144.952248821
1462179600,3986N,1,-37.8128841227,144.952190025
1462179600,39W,6,-37.8138762843,144.974106739
1462179600,4003W,11,-37.8078228131,144.960107707
1462179600,4005W,6,-37.8077720076,144.960084433
1462179600,4099W,4,-37.807922735,144.960153444
1462179600,427W,1,-37.8127444419,144.970746947
1462179600,429W,1,-37.8126937429,144.970723308
1462179600,431W,2,-37.8126430435,144.970699669
1462179600,435W,1,-37.8125416443,144.97065239
1462179600,4369W,3,-37.8097761964,144.961002695
1462179600,437W,2,-37.8124909426,144.97062875
1462179600,4382E,1,-37.8089143144,144.960820236
1462179600,4388E,2,-37.8086732641,144.960707368
1462179600,4390E,2,-37.8086227194,144.960683718
1462179600,43W,2,-37.8127875987,144.973570977
1462179600,4450E,2,-37.8139773545,144.954746783
1462179600,4451W,1,-37.8141169714,144.954558028
1462179600,4453W,2,-37.8140629791,144.954532952
1462179600,4455W,1,-37.8140091412,144.954507901
1462179600,4456E,5,-37.8138551724,144.954689971
1462179600,4464E,4,-37.8136526114,144.95459576
1462179600,4466E,4,-37.8136016191,144.954572249
1462179600,4468E,2,-37.813555063,144.954550772
1462179600,4474E,2,-37.8130336886,144.954307773
1462179600,4475W,2,-37.8131292455,144.954101231
1462179600,4476E,2,-37.8129322728,144.954260762
1462179600,4477W,1,-37.8130808768,144.95407874
1462179600,4478E,3,-37.8128817279,144.954237201
1462179600,4479W,2,-37.8129573469,144.954021147
1462179600,4480E,4,-37.8128316127,144.954213832
1462179600,4483W,4,-37.8128580262,144.953974863
1462179600,4484E,3,-37.8127273293,144.954165233
1462179600,4499W,5,-37.8141714761,144.954583219
1462179600,4501W,2,-37.8118631686,144.953518888
1462179600,4503W,1,-37.8118125478,144.953495297
1462179600,4507W,3,-37.8117111445,144.953448039
1462179600,4509W,3,-37.8116604406,144.953424409
1462179600,4517W,1,-37.8111487508,144.953185991
1462179600,4519W,1,-37.8111001639,144.95316333
1462179600,4527W,2,-37.8108669523,144.953054535
1462179600,4529W,2,-37.8108137181,144.953029701
1462179600,4559W,1,-37.8086720631,144.966082502
1462179600,4574E,2,-37.8080960122,144.966067753
1462179600,4576E,2,-37.8080399984,144.966042096
1462179600,4578E,3,-37.8079891892,144.96601883
1462179600,4580E,1,-37.8079392708,144.965995964
1462179600,4594E,1,-37.8073508926,144.965921961
1462179600,45W,2,-37.8127397198,144.973549242
1462179600,4825W,6,-37.8107950074,144.958658919
1462179600,4829W,2,-37.8106933956,144.958612384
1462179600,482E,1,-37.8107599262,144.970087484
1462179600,4831W,3,-37.8106425868,144.958589116
1462179600,4854E,2,-37.8096195636,144.958368577
1462179600,4856E,2,-37.8095680819,144.958345565
1462179600,4860E,3,-37.8094697239,144.95830128
1462179600,4865W,4,-37.8086571961,144.957674416
1462179600,4870E,1,-37.8086173554,144.957973498
1462179600,4875W,2,-37.8085445994,144.957694494
1462179600,4877W,2,-37.8085239087,144.957698173
1462179600,487W,7,-37.8107104602,144.969812772
1462179600,4881W,2,-37.8084799223,144.957705993
1462179600,4886E,1,-37.8083208282,144.958025722
1462179600,4887W,2,-37.8084075382,144.957718881
1462179600,4893W,3,-37.8083335406,144.957731988
1462179600,4897W,6,-37.8082852854,144.957740602
1462179600,4899W,2,-37.8082612494,144.95774487
1462179600,489W,2,-37.8106569385,144.969788318
1462179600,48E,2,-37.8126083537,144.97373952
1462179600,4901W,4,-37.8082367894,144.957749219
1462179600,4905W,3,-37.8081869773,144.957758074
1462179600,4907W,4,-37.8081627827,144.957762465
1462179600,4909W,3,-37.8081385615,144.957766917
1462179600,4912E,2,-37.8078990746,144.958100195
1462179600,4914E,2,-37.8078502467,144.958108736
1462179600,491W,1,-37.8106060105,144.969765068
1462179600,5048E,3,-37.8053207277,144.958143721
1462179600,5050E,5,-37.8052874576,144.958128448
1462179600,5052E,2,-37.805265514,144.958117952
1462179600,5058E,6,-37.8051641554,144.958071846
1462179600,5060E,2,-37.8051435443,144.958062087
1462179600,5062E,4,-37.8051229268,144.958052525
1462179600,5066E,2,-37.8050670091,144.958027069
1462179600,5068E,2,-37.8050443289,144.958016609
1462179600,5080E,2,-37.8047886926,144.957899091
1462179600,5082E,3,-37.8047044404,144.957858718
1462179600,5084E,5,-37.8046823739,144.957848635
1462179600,5086E,4,-37.8046601829,144.957838323
1462179600,5088E,1,-37.8046375917,144.957827994
1462179600,5090E,2,-37.8045415811,144.957785483
1462179600,5094E,3,-37.8044552239,144.957746947
1462179600,5096E,4,-37.8044337461,144.957737334
1462179600,50E,4,-37.8125542339,144.973714437
1462179600,5100E,2,-37.8043781788,144.957712054
1462179600,5117W,2,-37.8036449281,144.957247147
1462179600,5130E,2,-37.8031450432,144.957139372
1462179600,5131W,1,-37.8031597115,144.957020801
1462179600,5146E,1,-37.8029051764,144.957027861
1462179600,5156E,2,-37.8027257191,144.956944534
1462179600,5220E,2,-37.8047503772,144.957401096
1462179600,5264E,2,-37.8048192276,144.957387987
1462179600,5266E,4,-37.8047967261,144.957392269
1462179600,5267W,3,-37.8046080193,144.957296343
1462179600,5268E,1,-37.804773564,144.957396685
1462179600,5269W,4,-37.8045527919,144.957306902
1462179600,5270E,4,-37.8046809142,144.957414341
1462179600,5271W,2,-37.8044975644,144.957317463
1462179600,5272E,1,-37.8046577009,144.957418748
1462179600,5276E,2,-37.8046123214,144.957427421
1462179600,5278E,2,-37.8045900559,144.957431683
1462179600,5280E,3,-37.8045677302,144.957435923
1462179600,5282E,4,-37.8045455114,144.957440177
1462179600,5286E,4,-37.8045014792,144.957448587
1462179600,5288E,4,-37.804479459,144.957452781
1462179600,5290E,2,-37.8044573991,144.957457008
1462179600,5292E,2,-37.8044346023,144.957461326
1462179600,5314E,6,-37.8111845681,144.956278146
1462179600,5320E,1,-37.8110318259,144.956208095
1462179600,5321W,3,-37.8110498006,144.955964188
1462179600,5322E,1,-37.8109810115,144.956184796
1462179600,5324E,3,-37.8109302361,144.956161497
1462179600,5325W,4,-37.8109477435,144.95591727
1462179600,5333W,2,-37.8107436824,144.955823264
1462179600,5349W,1,-37.810241,144.95559306
1462179600,5353W,2,-37.8101393801,144.955546544
1462179600,5355W,1,-37.8100919565,144.955524839
1462179600,5380E,1,-37.8054242933,144.956234926
1462179600,53W,1,-37.8109846658,144.972766359
1462179600,5449W,1,-37.8082810311,144.954698436
1462179600,5460E,1,-37.807476205,144.954578458
1462179600,5464E,1,-37.8074266568,144.954555838
1462179600,5468E,1,-37.8073709847,144.954530364
1462179600,5472E,1,-37.8073150068,144.954504702
1462179600,5476E,1,-37.8072579837,144.954478666
1462179600,549W,3,-37.8095790528,144.969298008
1462179600,5514E,1,-37.806979098,144.954351237
1462179600,5520E,1,-37.8068231419,144.954280258
1462179600,5522E,1,-37.8067736942,144.954257777
1462179600,5526E,1,-37.8067237328,144.954235048
1462179600,5534E,1,-37.8066245649,144.954189895
1462179600,5556E,4,-37.8064850203,144.954126081
1462179600,5560E,1,-37.8064401968,144.954105632
1462179600,5570E,1,-37.8063478809,144.954063516
1462179600,5578E,4,-37.8062368771,144.954012887
1462179600,5582E,4,-37.8061867883,144.953990016
1462179600,5590E,4,-37.8060872005,144.95394457
1462179600,5594E,2,-37.8058907396,144.953855499
1462179600,566E,8,-37.8092866617,144.969406212
1462179600,57W,2,-37.8108822852,144.972722566
1462179600,5807W,1,-37.8070315364,144.95333801
1462179600,5810E,1,-37.8070245534,144.953475979
1462179600,5816E,1,-37.8069514653,144.953488878
1462179600,5818E,1,-37.806927409,144.953493173
1462179600,5829W,1,-37.8066698454,144.953398864
1462179600,59W,1,-37.8108313086,144.972700761
1462179600,6002N,5,-37.8099862524,144.958087154
1462179600,6004N,3,-37.8100031605,144.95802844
1462179600,6006N,3,-37.8100200618,144.957969731
1462179600,6012N,5,-37.8101402704,144.957552267
1462179600,6014N,4,-37.8101579047,144.957490727
1462179600,6027S,2,-37.8104583847,144.956911073
1462179600,6029S,1,-37.8104773424,144.956846284
1462179600,6031S,2,-37.8104960248,144.956782706
1462179600,6033S,2,-37.8105146029,144.956718817
1462179600,6037S,1,-37.8105814636,144.956492924
1462179600,6039S,9,-37.8106009684,144.956426225
1462179600,6185W,2,-37.8066857054,144.951156896
1462179600,6187W,1,-37.8066646413,144.951147439
1462179600,6189W,2,-37.8066435772,144.951137982
1462179600,6191W,2,-37.8065998077,144.951117923
1462179600,6195W,2,-37.8065559739,144.951098128
1462179600,6199W,2,-37.8064833765,144.951065544
1462179600,6201W,2,-37.8064583483,144.951054133
1462179600,6205W,2,-37.8063277767,144.950993931
1462179600,6207W,2,-37.8063066463,144.95098432
1462179600,6209W,2,-37.8062855155,144.950974709
1462179600,6217W,2,-37.8061778227,144.950925944
1462179600,6219W,2,-37.8061567719,144.950916399
1462179600,6223W,2,-37.8060916348,144.950886848
1462179600,6237W,2,-37.8058971989,144.950797895
1462179600,6241W,2,-37.8058547491,144.950778736
1462179600,6245W,1,-37.8058122992,144.950760627
1462179600,6254N,2,-37.80760467,144.966304849
1462179600,6259S,2,-37.8077215786,144.96626523
1462179600,625W,2,-37.8085371567,144.968820926
1462179600,627W,4,-37.808486513,144.968797089
1462179600,63W,4,-37.8107291582,144.972657049
1462179600,6523S,1,-37.8078242936,144.961943832
1462179600,6533S,1,-37.8078804516,144.961749338
1462179600,6540N,8,-37.8078202727,144.961267498
1462179600,6571S,2,-37.8083389223,144.960174476
1462179600,6573S,2,-37.8083556897,144.960115773
1462179600,6575S,2,-37.8083726093,144.960057057
1462179600,65W,4,-37.8102492522,144.972406801
1462179600,6614N,6,-37.8083357858,144.959496065
1462179600,6621S,5,-37.8084820509,144.959677007
1462179600,6623S,5,-37.8085009607,144.95961112
1462179600,6629S,1,-37.8085584776,144.959411194
1462179600,6661S,4,-37.8088006235,144.958573373
1462179600,6663S,3,-37.8088196901,144.958507794
1462179600,6665S,2,-37.8088396755,144.958439016
1462179600,6668N,3,-37.8086389965,144.958444993
1462179600,6669S,8,-37.8088830229,144.958283616
1462179600,6672N,2,-37.8086588046,144.958376736
1462179600,6676N,2,-37.8086789231,144.958307452
1462179600,673W,6,-37.8144128512,144.968714395
1462179600,682E,5,-37.8141968751,144.968863556
1462179600,686E,2,-37.8141439511,144.968839306
1462179600,690E,2,-37.8140956838,144.96881719
1462179600,694E,5,-37.814047416,144.968795075
1462179600,698E,4,-37.8139983748,144.968772605
1462179600,69W,2,-37.8101102904,144.972342168
1462179600,7013S,10,-37.8073746669,144.959191123
1462179600,7015S,5,-37.8073943336,144.959124029
1462179600,7017S,6,-37.8074129486,144.959060302
1462179600,7019S,10,-37.8074316235,144.958996502
1462179600,7021S,5,-37.8074556885,144.958914303
1462179600,7023S,4,-37.8074744145,144.958849653
1462179600,7033S,6,-37.807567817,144.958528593
1462179600,7035S,4,-37.8075863585,144.958464722
1462179600,7039S,7,-37.8076236114,144.958336901
1462179600,7041S,4,-37.8076420873,144.958273594
1462179600,7069S,2,-37.8087869838,144.954223872
1462179600,7087S,3,-37.8089632984,144.953611345
1462179600,7089S,6,-37.8089827437,144.953543789
1462179600,7090N,1,-37.8088712144,144.953402788
1462179600,7141S,1,-37.8085183573,144.952590105
1462179600,7146N,3,-37.8084552487,144.952390952
1462179600,72E,4,-37.8099339217,144.972373032
1462179600,7331W,3,-37.8055284504,144.949224606
1462179600,742E,2,-37.813359692,144.968479931
1462179600,7565S,1,-37.8059278587,144.955561892
1462179600,7572N,2,-37.8056443265,144.954692128
1462179600,7573S,1,-37.805844402,144.954820461
1462179600,7574N,3,-37.8056367206,144.95462461
1462179600,7576N,6,-37.8056291072,144.954557226
1462179600,7577S,3,-37.805829185,144.95468554
1462179600,7578N,2,-37.8056215683,144.954490388
1462179600,7584N,4,-37.8055917445,144.954225642
1462179600,7585S,3,-37.8058057224,144.954477569
1462179600,7588N,1,-37.8055719584,144.954049384
1462179600,7597S,5,-37.8053451529,144.950347357
1462179600,7620N,1,-37.8049876366,144.948753724
1462179600,7624N,2,-37.8049813412,144.948697503
1462179600,7634N,2,-37.8049641554,144.948543459
1462179600,7663S,2,-37.8040789544,144.958019758
1462179600,7664N,6,-37.8049275614,144.956521383
1462179600,7665S,1,-37.804071854,144.957955082
1462179600,7666N,3,-37.8038647966,144.957725846
1462179600,7668N,6,-37.8038576482,144.957660639
1462179600,769W,3,-37.8123687804,144.967773815
1462179600,76E,4,-37.8098297862,144.972324989
1462179600,771W,8,-37.8123193055,144.967751422
1462179600,7733S,4,-37.8032751563,144.950782789
1462179600,7735S,1,-37.803267679,144.950713744
1462179600,7737S,2,-37.8032540162,144.950588345
1462179600,7741S,7,-37.8032352313,144.950410576
1462179600,775W,9,-37.8122175426,144.967705424
1462179600,7762N,1,-37.802540765,144.945821812
1462179600,7784N,3,-37.8024311243,144.944824815
1462179600,779W,4,-37.8121666627,144.967682325
1462179600,77W,1,-37.8099101031,144.972248792
1462179600,7809W,1,-37.829559014,144.97103644
1462179600,7823W,6,-37.8291852986,144.971039879
1462179600,787W,2,-37.8116014781,144.967423191
1462179600,78E,3,-37.809777517,144.972300782
1462179600,791W,3,-37.8114944359,144.967373838
1462179600,793W,4,-37.8114407103,144.967349076
1462179600,795W,4,-37.8113873938,144.967324511
1462179600,797W,6,-37.8113340829,144.967299942
1462179600,79W,5,-37.8098617728,144.972226243
1462179600,816E,8,-37.8112464108,144.967509814
1462179600,8279W,2,-37.827019024,144.967577424
1462179600,8281W,2,-37.8269665335,144.967593244
1462179600,8285W,1,-37.8265457375,144.967720362
1462179600,8291W,1,-37.8263943422,144.967765909
1462179600,8293W,1,-37.8263418108,144.967781692
1462179600,82E,2,-37.8089513006,144.972055562
1462179600,8311W,2,-37.8252823234,144.968102268
1462179600,8329W,1,-37.8248083231,144.968245514
1462179600,8333W,2,-37.8247042949,144.968276783
1462179600,8340E,4,-37.8244976488,144.968462253
1462179600,8342E,2,-37.8244445836,144.968478307
1462179600,8352E,1,-37.8241304487,144.968570909
1462179600,83W,2,-37.8090375231,144.971847854
1462179600,8465W,3,-37.8255569957,144.966633784
1462179600,8467W,1,-37.8255073723,144.966651624
1462179600,8469W,2,-37.8254563708,144.966668338
1462179600,8471W,4,-37.825405328,144.966683181
1462179600,8473W,3,-37.8253537486,144.966698175
1462179600,8478E,2,-37.8252256404,144.966922968
1462179600,8480E,1,-37.8251741108,144.966938317
1462179600,85W,7,-37.8089870331,144.971824433
1462179600,8636E,1,-37.8258278562,144.962367445
1462179600,8637W,1,-37.8257005591,144.962324914
1462179600,8639W,2,-37.8256805533,144.962348385
1462179600,8641W,2,-37.825660547,144.962371856
1462179600,8642E,2,-37.8256150521,144.962621538
1462179600,8643W,1,-37.8256405408,144.962395328
1462179600,8644E,4,-37.8255957062,144.962644638
1462179600,8647W,2,-37.8256005282,144.962442271
1462179600,8649W,2,-37.8255805223,144.962465742
1462179600,8650E,1,-37.8255377394,144.962713936
1462179600,8652E,1,-37.825518297,144.962736807
1462179600,8658E,1,-37.8254593081,144.96280633
1462179600,8664E,3,-37.8254002246,144.962875639
1462179600,8666E,2,-37.8253801254,144.962899217
1462179600,8668E,2,-37.8253602241,144.962922563
1462179600,8670E,3,-37.8253405431,144.962945649
1462179600,8674E,1,-37.8253011741,144.962991832
1462179600,8676E,2,-37.8252816226,144.963014768
1462179600,8678E,2,-37.8252618175,144.963038076
1462179600,8686E,4,-37.8251629215,144.963163416
1462179600,8692E,6,-37.8250997187,144.96323816
1462179600,8702E,2,-37.8250312253,144.963318214
1462179600,8709W,6,-37.8248352718,144.96331244
1462179600,8710E,5,-37.8249181238,144.963442473
1462179600,8711W,2,-37.8248011262,144.963352397
1462179600,8713W,5,-37.8247669855,144.963392369
1462179600,8714E,1,-37.8248865551,144.963487855
1462179600,87W,2,-37.8089365386,144.97180132
1462179600,8810E,8,-37.8228276379,144.966716838
1462179600,8812E,5,-37.8227982198,144.966779208
1462179600,8871W,1,-37.8254316585,144.960546313
1462179600,8873W,1,-37.8253917782,144.960592348
1462179600,8875W,1,-37.8253526962,144.960638775
1462179600,8885W,2,-37.8249498046,144.961114031
1462179600,8895W,5,-37.8245355877,144.961600716
1462179600,8897W,1,-37.8244946387,144.961648858
1462179600,8903W,2,-37.824097488,144.962115795
1462179600,896E,3,-37.8175554149,144.964778991
1462179600,8999W,3,-37.8244536897,144.961697
1462179600,89W,5,-37.8088864112,144.971778092
1462179600,8E,2,-37.8147967938,144.974753502
1462179600,9078N,1,-37.8256555073,144.961829862
1462179600,9080N,3,-37.8256120131,144.961771077
1462179600,908E,5,-37.8169138917,144.964484283
1462179600,909W,3,-37.8169151884,144.964279594
1462179600,90E,1,-37.8088497943,144.972008834
1462179600,910E,2,-37.8168627019,144.964460772
1462179600,9128N,3,-37.8301713978,144.970143185
1462179600,912E,4,-37.8168089531,144.964436062
1462179600,9132N,4,-37.8301864,144.970076288
1462179600,9138N,3,-37.8302480172,144.969864627
1462179600,9200N,1,-37.8311241009,144.966865216
1462179600,9218N,2,-37.8312365611,144.966481521
1462179600,9228N,1,-37.8312892616,144.966301889
1462179600,9230N,2,-37.8312998884,144.966265667
1462179600,9237S,2,-37.8288355655,144.97081303
1462179600,9238N,1,-37.8287337933,144.970739137
1462179600,9244N,1,-37.8287645095,144.97063332
1462179600,9248N,1,-37.8287810236,144.970566317
1462179600,9249S,1,-37.8289037426,144.970579117
1462179600,9292N,2,-37.829074912,144.969569415
1462179600,9304N,1,-37.8291461405,144.969321569
1462179600,9308N,3,-37.829168708,144.969244051
1462179600,9310N,1,-37.8291796671,144.969206403
1462179600,9329S,1,-37.8295245573,144.968451789
1462179600,9333S,1,-37.8295425486,144.96838984
1462179600,9339S,1,-37.8295691585,144.968298216
1462179600,9341S,2,-37.8295787569,144.968265164
1462179600,9353S,3,-37.8296394801,144.968049361
1462179600,9355S,4,-37.8296493598,144.968015639
1462179600,9369S,1,-37.8297145689,144.967793018
1462179600,9373S,3,-37.8297330178,144.967730039
1462179600,9403S,2,-37.8298902512,144.967193696
1462179600,9405S,2,-37.8298995858,144.967161686
1462179600,9407S,3,-37.8299092703,144.967128472
1462179600,9411S,3,-37.83006291,144.966611293
1462179600,9419S,1,-37.8300996904,144.966468067
1462179600,9421S,2,-37.8301100761,144.966432177
1462179600,9425S,1,-37.8301310897,144.966359555
1462179600,9429S,1,-37.8301520399,144.966287152
1462179600,9431S,1,-37.8301626011,144.966250654
1462179600,9435S,2,-37.8301833369,144.966178993
1462179600,9437S,1,-37.8301936426,144.966143378
1462179600,9439S,4,-37.8302045447,144.9661057
1462179600,9441S,2,-37.8302149345,144.966069793
1462179600,9443S,4,-37.8302255233,144.9660332
1462179600,9445S,1,-37.8302359989,144.965996996
1462179600,9449S,3,-37.8302569106,144.965924725
1462179600,9451S,3,-37.8302675606,144.96588792
1462179600,9453S,1,-37.8302781173,144.965851435
1462179600,9455S,1,-37.8302882996,144.965816248
1462179600,9457S,5,-37.8302981195,144.965782309
1462179600,9509S,4,-37.8284605005,144.966412362
1462179600,9515S,1,-37.8284414913,144.966312315
1462179600,9523S,1,-37.8284164451,144.966179764
1462179600,9537S,3,-37.8282165396,144.965147652
1462179600,9541S,5,-37.8282038425,144.965081146
1462179600,954E,2,-37.8128035893,144.962600742
1462179600,959W,4,-37.8120207964,144.962031204
1462179600,961W,5,-37.8119649558,144.962005389
1462179600,962E,1,-37.811799007,144.962138548
1462179600,964E,6,-37.8117423441,144.962112158
1462179600,968E,2,-37.8116809432,144.962083788
1462179600,981W,1,-37.8185060472,144.962183712
1462179600,9824N,1,-37.8250559059,144.970328667
1462179600,9826N,1,-37.8250635274,144.970301403
1462179600,9828N,1,-37.8250715965,144.970273431
1462179600,9830N,1,-37.8250796822,144.970245633
1462179600,9832N,4,-37.8250878513,144.970217981
1462179600,9838N,2,-37.8251359501,144.970052474
1462179600,983W,2,-37.8184552415,144.962160431
1462179600,9842N,1,-37.8251522416,144.969996572
1462179600,9858N,2,-37.8252172283,144.969773706
1462179600,9864N,2,-37.8252414624,144.969689819
1462179600,9870N,1,-37.8252658516,144.969606637
1462179600,9872N,1,-37.8252745912,144.969578885
1462179600,9888N,2,-37.8254652794,144.968924845
1462179600,9890N,1,-37.8254731387,144.968897511
1462179600,9891S,1,-37.8255909985,144.968863733
1462179600,9895S,2,-37.8256282988,144.968735608
1462179600,9896N,1,-37.8254974185,144.968815039
1462179600,9926N,1,-37.8256180796,144.968401496
1462179600,9943S,1,-37.8260252511,144.967373939
1462179600,9944N,3,-37.8258926748,144.967478835
1462179600,9947S,1,-37.826062391,144.967246358
1462179600,994E,3,-37.8184633487,144.96241565
1462179600,9950N,2,-37.825914737,144.967403102
1462179600,9954N,2,-37.8259294802,144.967352588
1462179600,998E,7,-37.8184125212,144.962392437
1462179600,C100,2,-37.808896561,144.971907928
1462179600,C1000,8,-37.8184547151,144.962286183
1462179600,C1004,16,-37.8183990737,144.962260724
1462179600,C1012,15,-37.8183555229,144.962240796
1462179600,C1016,6,-37.8183339273,144.962230913
1462179600,C1020,16,-37.818312265,144.962221
1462179600,C1024,12,-37.818290669,144.962211119
1462179600,C1044,2,-37.8181493164,144.962146165
1462179600,C1048,4,-37.8180745967,144.962111773
1462179600,C1082,6,-37.8164453292,144.961363208
1462179600,C1084,4,-37.8164229043,144.961352877
1462179600,C1086,3,-37.8164013266,144.961342934
1462179600,C1088,1,-37.8163808371,144.961333573
1462179600,C1090,2,-37.8163322439,144.961311031
1462179600,C1094,1,-37.816290357,144.961291732
1462179600,C1096,6,-37.8162700398,144.961282353
1462179600,C1102,4,-37.8161807582,144.961241421
1462179600,C1104,2,-37.8161596033,144.961231674
1462179600,C1107,3,-37.8156372864,144.960991451
1462179600,C1108,4,-37.8160876902,144.961198354
1462179600,C1113,1,-37.8155289144,144.960941536
1462179600,C1115,2,-37.8155024335,144.960929374
1462179600,C1117,2,-37.8154762145,144.960917347
1462179600,C1119,2,-37.8154193777,144.960891299
1462179600,C112,6,-37.8088255135,144.971875282
1462179600,C1121,2,-37.8153915706,144.96087856
1462179600,C1168,2,-37.8136122242,144.960063136
1462179600,C1208,3,-37.8125566825,144.959581144
1462179600,C1210,2,-37.8125088886,144.959559352
1462179600,C1212,4,-37.812485166,144.959548536
1462179600,C1214,2,-37.8124614435,144.959537719
