bay_id,st_marker_id,status,location,lat,lon
5274,4509W,Unoccupied,"(-37.811660440590664, 144.95342440853699)",-37.811660440590664,144.95342440853699
5690,12357S,Unoccupied,"(-37.810094416015502, 144.98001137424978)",-37.810094416015502,144.98001137424978
6218,13314E,Unoccupied,"(-37.819692164916191, 144.94708101840905)",-37.819692164916191,144.94708101840905
5791,12510N,Unoccupied,"(-37.815243385174952, 144.97575585132734)",-37.815243385174952,144.97575585132734
5687,12351S,Unoccupied,"(-37.810070441749716, 144.97979226021312)",-37.810070441749716,144.97979226021312
6086,13237S,Unoccupied,"(-37.81999418375036, 144.94356137024857)",-37.81999418375036,144.94356137024857
3225,5574E,Unoccupied,"(-37.806287742291332, 144.95403606662254)",-37.806287742291332,144.95403606662254
3354,6041S,Unoccupied,"(-37.810619642614085, 144.95636228045396)",-37.810619642614085,144.95636228045396
604,53W,Present,"(-37.810984665793811, 144.97276635860121)",-37.810984665793811,144.97276635860121
4586,8314E,Unoccupied,"(-37.82519218461664, 144.9682527634061)",-37.82519218461664,144.9682527634061
5076,9858N,Unoccupied,"(-37.825217228331951, 144.969773706127)",-37.825217228331951,144.969773706127
5081,9868N,Unoccupied,"(-37.825257750561562, 144.96963452680458)",-37.825257750561562,144.96963452680458
2752,4590E,Unoccupied,"(-37.807455307294987, 144.96590846559039)",-37.807455307294987,144.96590846559039
1979,3390N,Unoccupied,"(-37.809958781982978, 144.96629132090578)",-37.809958781982978,144.96629132090578
5262,4523W,Unoccupied,"(-37.810973841040678, 144.95310440110529)",-37.810973841040678,144.95310440110529
3020,5102E,Present,"(-37.804356261532547, 144.95770235546706)",-37.804356261532547,144.95770235546706
2477,C2844,Present,"(-37.810565621640308, 144.96810946043971)",-37.810565621640308,144.96810946043971
3844,C5568,Unoccupied,"(-37.806394289845372, 144.95395860656504)",-37.806394289845372,144.95395860656504
4008,C6054,Unoccupied,"(-37.805980641706356, 144.95211845051529)",-37.805980641706356,144.95211845051529
2540,C3042,Unoccupied,"(-37.813240464257291, 144.95897758428887)",-37.813240464257291,144.95897758428887
3867,C5630,Unoccupied,"(-37.806992923021795, 144.95495482747776)",-37.806992923021795,144.95495482747776
3863,C5622,Unoccupied,"(-37.807116967691904, 144.95493320860231)",-37.807116967691904,144.95493320860231
2497,C2926,Unoccupied,"(-37.812460436047175, 144.96160240524839)",-37.812460436047175,144.96160240524839
775,C344,Unoccupied,"(-37.814366819176435, 144.97161879798873)",-37.814366819176435,144.97161879798873
4006,C6050,Unoccupied,"(-37.806027023237959, 144.9521101242498)",-37.806027023237959,144.9521101242498
2409,C2640,Present,"(-37.809551386152236, 144.97158519953229)",-37.809551386152236,144.97158519953229
4717,8665W,Present,"(-37.825420472134432, 144.96265351052392)",-37.825420472134432,144.96265351052392
840,C616,Present,"(-37.808703822133481, 144.96901957125945)",-37.808703822133481,144.96901957125945
2428,C2696,Present,"(-37.809791767452182, 144.9707639975951)",-37.809791767452182,144.9707639975951
3986,C5940,Unoccupied,"(-37.804100233605297, 144.95396266489507)",-37.804100233605297,144.95396266489507
6292,13462E,Unoccupied,"(-37.820045188760723, 144.94865782974961)",-37.820045188760723,144.94865782974961
6321,13399W,Unoccupied,"(-37.821289947228408, 144.95104723952451)",-37.821289947228408,144.95104723952451
5729,12412N,Unoccupied,"(-37.810849043363888, 144.97752620995072)",-37.810849043363888,144.97752620995072
5683,12343S,Unoccupied,"(-37.810041338304615, 144.97952479602912)",-37.810041338304615,144.97952479602912
6329,13476E,Unoccupied,"(-37.818828213079243, 144.94991614029786)",-37.818828213079243,144.94991614029786
5815,12558N,Unoccupied,"(-37.815827864540836, 144.98108275966982)",-37.815827864540836,144.98108275966982
6129,C13620,Unoccupied,"(-37.819658002183786, 144.94441693488181)",-37.819658002183786,144.94441693488181
3803,C5434,Unoccupied,"(-37.808092122197891, 144.95473598666138)",-37.808092122197891,144.95473598666138
2476,C2842,Present,"(-37.810557675102132, 144.96813712182484)",-37.810557675102132,144.96813712182484
5519,11971W,Unoccupied,"(-37.814531714253448, 144.98273230770295)",-37.814531714253448,144.98273230770295
4239,C6800,Unoccupied,"(-37.809337632175215, 144.95670910874497)",-37.809337632175215,144.95670910874497
5802,12532N,Unoccupied,"(-37.815732526238968, 144.98021434126593)",-37.815732526238968,144.98021434126593
6163,13216N,Unoccupied,"(-37.818709045119519, 144.94735470332984)",-37.818709045119519,144.94735470332984
1993,3411S,Unoccupied,"(-37.81024273123181, 144.96550478791156)",-37.81024273123181,144.96550478791156
1872,2605S,Unoccupied,"(-37.814956244476505, 144.95695991677761)",-37.814956244476505,144.95695991677761
2204,3878N,Unoccupied,"(-37.811480387229508, 144.95713182848573)",-37.811480387229508,144.95713182848573
6164,13218N,Present,"(-37.818728003115702, 144.94729015372724)",-37.818728003115702,144.94729015372724
2146,3761S,Present,"(-37.810060451283732, 144.96247838008597)",-37.810060451283732,144.96247838008597
5554,12041W,Unoccupied,"(-37.812567426593496, 144.98306706076198)",-37.812567426593496,144.98306706076198
5430,11812E,Present,"(-37.813839530609847, 144.97777352985167)",-37.813839530609847,144.97777352985167
6035,13081S,Unoccupied,"(-37.821153152846236, 144.94309519557433)",-37.821153152846236,144.94309519557433
3123,5288E,Unoccupied,"(-37.804479459038532, 144.9574527808565)",-37.804479459038532,144.9574527808565
2932,4912E,Unoccupied,"(-37.807899074620003, 144.95810019520439)",-37.807899074620003,144.95810019520439
6896,14239W,Unoccupied,"(-37.795250729984183, 144.96478933671301)",-37.795250729984183,144.96478933671301
3705,7671S,Unoccupied,"(-37.803970579117745, 144.95704089571149)",-37.803970579117745,144.95704089571149
1334,1351W,Unoccupied,"(-37.814407908768551, 144.95750294713008)",-37.814407908768551,144.95750294713008
3410,6259S,Present,"(-37.807721578558159, 144.96626523007518)",-37.807721578558159,144.96626523007518
6193,13276N,Present,"(-37.82022788524224, 144.94214004443273)",-37.82022788524224,144.94214004443273
5118,9928N,Unoccupied,"(-37.825626699208271, 144.96837398365199)",-37.825626699208271,144.96837398365199
4584,8311W,Unoccupied,"(-37.825282323365826, 144.96810226775597)",-37.825282323365826,144.96810226775597
5068,9845S,Unoccupied,"(-37.825357475981583, 144.96966259427438)",-37.825357475981583,144.96966259427438
3163,5355W,Unoccupied,"(-37.810091956456105, 144.9555248391955)",-37.810091956456105,144.9555248391955
3027,5123W,Present,"(-37.803363543058055, 144.95711639660999)",-37.803363543058055,144.95711639660999
3322,6006N,Present,"(-37.810020061769819, 144.95796973125874)",-37.810020061769819,144.95796973125874
5302,9537S,Present,"(-37.82821653957317, 144.96514765190838)",-37.82821653957317,144.96514765190838
2889,4829W,Present,"(-37.810693395619246, 144.95861238366172)",-37.810693395619246,144.95861238366172
4714,8662E,Present,"(-37.825420024341206, 144.9628524121386)",-37.825420024341206,144.9628524121386
5152,9974N,Unoccupied,"(-37.826031956467325, 144.96700098160093)",-37.826031956467325,144.96700098160093
2900,4860E,Present,"(-37.80946972387882, 144.95830128035004)",-37.80946972387882,144.95830128035004
2350,3025S,Present,"(-37.813324366385544, 144.95901777598039)",-37.813324366385544,144.95901777598039
606,57W,Present,"(-37.810882285196001, 144.97272256619573)",-37.810882285196001,144.97272256619573
4430,C7700,Unoccupied,"(-37.803632245442941, 144.95481032452949)",-37.803632245442941,144.95481032452949
4356,C7142,Unoccupied,"(-37.808467477224227, 144.95257156713268)",-37.808467477224227,144.95257156713268
751,C244,Unoccupied,"(-37.8154564460866, 144.97212506935151)",-37.8154564460866,144.97212506935151
2510,C2954,Unoccupied,"(-37.812751159078395, 144.96069414799933)",-37.812751159078395,144.96069414799933
2591,C3180,Unoccupied,"(-37.8139818053087, 144.95638776499834)",-37.8139818053087,144.95638776499834
911,C668,Unoccupied,"(-37.814430071402604, 144.96884430569961)",-37.814430071402604,144.96884430569961
1156,C1254,Present,"(-37.811818286460593, 144.95924619145325)",-37.811818286460593,144.95924619145325
938,C758,Present,"(-37.813317673916494, 144.96833410265134)",-37.813317673916494,144.96833410265134
6130,C13624,Unoccupied,"(-37.819666438370163, 144.94438781452587)",-37.819666438370163,144.94438781452587
2417,C2656,Present,"(-37.809632668693737, 144.97130773342462)",-37.809632668693737,144.97130773342462
5640,12275S,Unoccupied,"(-37.809723589339697, 144.97661445010306)",-37.809723589339697,144.97661445010306
3179,5392E,Unoccupied,"(-37.802998257932657, 144.95666645419732)",-37.802998257932657,144.95666645419732
5654,12303S,Unoccupied,"(-37.809831931620494, 144.97761152162491)",-37.809831931620494,144.97761152162491
5492,12044E,Unoccupied,"(-37.812403916082552, 144.98333221963202)",-37.812403916082552,144.98333221963202
5657,12309S,Unoccupied,"(-37.8098531087212, 144.97780673383124)",-37.8098531087212,144.97780673383124
2890,4831W,Present,"(-37.810642586791502, 144.95858911606339)",-37.810642586791502,144.95858911606339
3032,5132E,Present,"(-37.803121540635686, 144.9571284198139)",-37.803121540635686,144.9571284198139
5548,12029W,Unoccupied,"(-37.812929589010167, 144.98300681441947)",-37.812929589010167,144.98300681441947
1900,2261W,Present,"(-37.816559843299217, 144.95727547179416)",-37.816559843299217,144.95727547179416
3508,6661S,Present,"(-37.808800623522416, 144.95857337326385)",-37.808800623522416,144.95857337326385
2191,3864N,Present,"(-37.811262036031209, 144.95788515209421)",-37.811262036031209,144.95788515209421
3025,5119W,Unoccupied,"(-37.8035904950043, 144.95722180642406)",-37.8035904950043,144.95722180642406
5159,C1119,Unoccupied,"(-37.815419377672541, 144.96089129854766)",-37.815419377672541,144.96089129854766
3623,7572N,Unoccupied,"(-37.80564432646193, 144.95469212813896)",-37.80564432646193,144.95469212813896
5352,8885W,Unoccupied,"(-37.824949804603705, 144.96111403077884)",-37.824949804603705,144.96111403077884
6102,C13504,Unoccupied,"(-37.819227869201782, 144.94590174328238)",-37.819227869201782,144.94590174328238
6104,C13512,Unoccupied,"(-37.819246218249525, 144.94583840467715)",-37.819246218249525,144.94583840467715
4750,8711W,Present,"(-37.824801126225459, 144.96335239708915)",-37.824801126225459,144.96335239708915
764,C300,Present,"(-37.814759033723078, 144.97180056446871)",-37.814759033723078,144.97180056446871
3701,7666N,Unoccupied,"(-37.80386479655629, 144.9577258460825)",-37.80386479655629,144.9577258460825
5756,12450N,Unoccupied,"(-37.811925705886281, 144.97656464025124)",-37.811925705886281,144.97656464025124
5725,12404N,Unoccupied,"(-37.810753817882386, 144.97664794454528)",-37.810753817882386,144.97664794454528
2345,3008N,Unoccupied,"(-37.813108958292716, 144.95908028460954)",-37.813108958292716,144.95908028460954
1430,1668N,Unoccupied,"(-37.818615477070331, 144.96312665971422)",-37.818615477070331,144.96312665971422
5742,12395S,Unoccupied,"(-37.810956828108857, 144.97680653239348)",-37.810956828108857,144.97680653239348
6875,14110E,Unoccupied,"(-37.794370911765029, 144.95842611648567)",-37.794370911765029,144.95842611648567
6434,13695W,Present,"(-37.820144167274833, 144.94599977690621)",-37.820144167274833,144.94599977690621
2893,4841W,Present,"(-37.810435088166557, 144.95849376316846)",-37.810435088166557,144.95849376316846
1689,2238N,Present,"(-37.816262706387533, 144.95995489623806)",-37.816262706387533,144.95995489623806
748,C232,Unoccupied,"(-37.815552963949543, 144.97216936197606)",-37.815552963949543,144.97216936197606
4355,C7140,Unoccupied,"(-37.808449064803398, 144.95263577788705)",-37.808449064803398,144.95263577788705
2000,3420N,Present,"(-37.810364929450856, 144.9649020084176)",-37.810364929450856,144.9649020084176
4749,8710E,Present,"(-37.824918123824993, 144.96344247275036)",-37.824918123824993,144.96344247275036
4086,C6286,Present,"(-37.804975299274091, 144.95078932967044)",-37.804975299274091,144.95078932967044
4023,C6084,Unoccupied,"(-37.805049601301519, 144.95228145744943)",-37.805049601301519,144.95228145744943
3033,5133W,Present,"(-37.803112499713322, 144.95699835578)",-37.803112499713322,144.95699835578
6432,13691W,Unoccupied,"(-37.820266957432239, 144.94603033780251)",-37.820266957432239,144.94603033780251
1729,2336N,Unoccupied,"(-37.811731037886602, 144.97148422841045)",-37.811731037886602,144.97148422841045
5692,12361S,Unoccupied,"(-37.810108799940096, 144.98014148137943)",-37.810108799940096,144.98014148137943
5688,12353S,Unoccupied,"(-37.810080071835287, 144.97988146513688)",-37.810080071835287,144.97988146513688
1649,2129S,Present,"(-37.812489617489419, 144.97302800845361)",-37.812489617489419,144.97302800845361
6201,13315W,Present,"(-37.820206519755715, 144.94710582760376)",-37.820206519755715,144.94710582760376
4063,C6164,Unoccupied,"(-37.803885639007902, 144.9524876166584)",-37.803885639007902,144.9524876166584
3635,7586N,Unoccupied,"(-37.805584168107913, 144.95415795040003)",-37.805584168107913,144.95415795040003
6833,14026E,Present,"(-37.797022134157025, 144.95810110871173)",-37.797022134157025,144.95810110871173
6436,13699W,Unoccupied,"(-37.819805035756751, 144.94590963084886)",-37.819805035756751,144.94590963084886
6404,13661W,Unoccupied,"(-37.819665759044241, 144.94522467645936)",-37.819665759044241,144.94522467645936
6618,13868N,Unoccupied,"(-37.814024537339478, 144.94162947523438)",-37.814024537339478,144.94162947523438
5735,12381S,Present,"(-37.810905435605321, 144.9763372024056)",-37.810905435605321,144.9763372024056
1594,1986N,Present,"(-37.816649936395535, 144.96227785981011)",-37.816649936395535,144.96227785981011
6627,13915W,Unoccupied,"(-37.813686277351238, 144.94195845080156)",-37.813686277351238,144.94195845080156
3016,5094E,Unoccupied,"(-37.804455223910679, 144.95774694686025)",-37.804455223910679,144.95774694686025
3217,5522E,Unoccupied,"(-37.80677369416307, 144.95425777670619)",-37.80677369416307,144.95425777670619
5265,4529W,Unoccupied,"(-37.810813718065653, 144.95302970099428)",-37.810813718065653,144.95302970099428
3229,5590E,Unoccupied,"(-37.806087200484313, 144.95394457027356)",-37.806087200484313,144.95394457027356
3021,5104E,Unoccupied,"(-37.804335100882575, 144.95769222970844)",-37.804335100882575,144.95769222970844
4593,8321W,Unoccupied,"(-37.825036954109933, 144.9681754743778)",-37.825036954109933,144.9681754743778
3066,5190E,Unoccupied,"(-37.811033752399524, 144.95743158629176)",-37.811033752399524,144.95743158629176
6679,8632E,Present,"(-37.82571178150797, 144.96250604160508)",-37.82571178150797,144.96250604160508
4689,8635W,Present,"(-37.825720565867819, 144.9623014427483)",-37.825720565867819,144.9623014427483
4704,8650E,Present,"(-37.825537739402698, 144.96271393604954)",-37.825537739402698,144.96271393604954
3144,5325W,Present,"(-37.810947743502595, 144.9559172696074)",-37.810947743502595,144.9559172696074
1957,3337S,Present,"(-37.808937345151946, 144.96996487749686)",-37.808937345151946,144.96996487749686
2016,3461S,Unoccupied,"(-37.812133543217044, 144.95904942915473)",-37.812133543217044,144.95904942915473
5119,9930N,Unoccupied,"(-37.825842693426033, 144.96765519540975)",-37.825842693426033,144.96765519540975
5113,9918N,Unoccupied,"(-37.825585934921179, 144.96851163019656)",-37.825585934921179,144.96851163019656
5049,9826N,Unoccupied,"(-37.825063527438516, 144.97030140300308)",-37.825063527438516,144.97030140300308
3840,C5558,Unoccupied,"(-37.806488807731164, 144.95400154435441)",-37.806488807731164,144.95400154435441
6146,C13688,Unoccupied,"(-37.819984902945158, 144.9432784037684)",-37.819984902945158,144.9432784037684
4354,C7136,Unoccupied,"(-37.808430498882366, 144.95270026278192)",-37.808430498882366,144.95270026278192
2482,C2860,Present,"(-37.810648667375972, 144.96782792645175)",-37.810648667375972,144.96782792645175
4129,C6420,Unoccupied,"(-37.803518840007939, 144.95104654652096)",-37.803518840007939,144.95104654652096
824,C552,Present,"(-37.809501161783672, 144.96938587111197)",-37.809501161783672,144.96938587111197
2414,C2650,Present,"(-37.809599043736782, 144.97142241043451)",-37.809599043736782,144.97142241043451
4697,8643W,Unoccupied,"(-37.825640540751017, 144.96239532799615)",-37.825640540751017,144.96239532799615
4016,C6070,Unoccupied,"(-37.80568897168866, 144.95217083382727)",-37.80568897168866,144.95217083382727
1073,C1050,Present,"(-37.818051920824125, 144.96210144160503)",-37.818051920824125,144.96210144160503
4344,C7042,Present,"(-37.807497391950392, 144.95843922614785)",-37.807497391950392,144.95843922614785
6898,14243W,Unoccupied,"(-37.795136993775444, 144.96480847202622)",-37.795136993775444,144.96480847202622
768,C316,Unoccupied,"(-37.814646320410901, 144.97174856066738)",-37.814646320410901,144.97174856066738
2363,3095S,Unoccupied,"(-37.813552382566165, 144.95822787806935)",-37.813552382566165,144.95822787806935
3770,C4888,Unoccupied,"(-37.808273622910114, 144.95785552055247)",-37.808273622910114,144.95785552055247
2170,3832N,Unoccupied,"(-37.810759842187935, 144.95961476064505)",-37.810759842187935,144.95961476064505
4357,C7148,Unoccupied,"(-37.807070223002626, 144.95392286743561)",-37.807070223002626,144.95392286743561
6820,14000E,Present,"(-37.798757331083557, 144.95788770039911)",-37.798757331083557,144.95788770039911
4240,C6804,Present,"(-37.8093343552287, 144.9566800623079)",-37.8093343552287,144.9566800623079
1199,1413W,Present,"(-37.818914955743637, 144.95676315634816)",-37.818914955743637,144.95676315634816
4330,C6998,Unoccupied,"(-37.809229686775289, 144.95622308132204)",-37.809229686775289,144.95622308132204
4174,C6608,Present,"(-37.80838979667196, 144.95965191974079)",-37.80838979667196,144.95965191974079
1198,1412E,Unoccupied,"(-37.818853238637161, 144.95698537285739)",-37.818853238637161,144.95698537285739
3708,7674N,Unoccupied,"(-37.803781686801699, 144.9569890121814)",-37.803781686801699,144.9569890121814
3046,5149W,Present,"(-37.80280546182864, 144.95685528863962)",-37.80280546182864,144.95685528863962
3764,C4842,Present,"(-37.810404476469344, 144.95860336541426)",-37.810404476469344,144.95860336541426
3140,5321W,Present,"(-37.811049800567744, 144.95596418834717)",-37.811049800567744,144.95596418834717
2887,4825W,Present,"(-37.810795007446984, 144.95865891936882)",-37.810795007446984,144.95865891936882
917,C684,Present,"(-37.814263499736981, 144.96876939345793)",-37.814263499736981,144.96876939345793
6588,13785W,Unoccupied,"(-37.813227585593552, 144.94073826784955)",-37.813227585593552,144.94073826784955
5926,12813S,Unoccupied,"(-37.803042318039786, 144.96772768939778)",-37.803042318039786,144.96772768939778
5642,12279S,Unoccupied,"(-37.809737626621498, 144.97674397520422)",-37.809737626621498,144.97674397520422
5649,12293S,Unoccupied,"(-37.809792498814843, 144.97724806950407)",-37.809792498814843,144.97724806950407
5651,12297S,Unoccupied,"(-37.809807019084289, 144.97738139050915)",-37.809807019084289,144.97738139050915
5716,12386N,Unoccupied,"(-37.810690246582539, 144.97606186973081)",-37.810690246582539,144.97606186973081
5764,12445S,Unoccupied,"(-37.811975193976558, 144.97597233656757)",-37.811975193976558,144.97597233656757
1206,1423W,Unoccupied,"(-37.818670749855492, 144.95665023643647)",-37.818670749855492,144.95665023643647
5638,12271S,Unoccupied,"(-37.809709434560432, 144.9764835849542)",-37.809709434560432,144.9764835849542
1186,1400E,Present,"(-37.819547479612361, 144.95730587588019)",-37.819547479612361,144.95730587588019
6455,13586E,Present,"(-37.819673378409064, 144.94265696540896)",-37.819673378409064,144.94265696540896
5559,12051W,Unoccupied,"(-37.812308489110748, 144.98311020991386)",-37.812308489110748,144.98311020991386
6174,13238N,Unoccupied,"(-37.81947680107077, 144.94473701119708)",-37.81947680107077,144.94473701119708
1196,1410E,Present,"(-37.81890486550148, 144.95700912108953)",-37.81890486550148,144.95700912108953
1223,1448E,Unoccupied,"(-37.816923107973096, 144.95609919225851)",-37.816923107973096,144.95609919225851
6720,2252N,Present,"(-37.816740408138038, 144.95813306074893)",-37.816740408138038,144.95813306074893
1251,1485W,Present,"(-37.815190627358135, 144.95505601988225)",-37.815190627358135,144.95505601988225
6607,13843S,Unoccupied,"(-37.814556365629393, 144.94043611474521)",-37.814556365629393,144.94043611474521
1535,1899S,Unoccupied,"(-37.813994871232026, 144.97192146392078)",-37.813994871232026,144.97192146392078
6265,13333W,Unoccupied,"(-37.819031025108046, 144.94840633858928)",-37.819031025108046,144.94840633858928
1894,990E,Unoccupied,"(-37.818185824090889, 144.96280313513444)",-37.818185824090889,144.96280313513444
6861,14082E,Unoccupied,"(-37.795252922065444, 144.95831836445433)",-37.795252922065444,144.95831836445433
1693,2244N,Present,"(-37.816322335204532, 144.95974644957062)",-37.816322335204532,144.95974644957062
5755,12448N,Unoccupied,"(-37.811918144162945, 144.97649484309903)",-37.811918144162945,144.97649484309903
1864,2595S,Unoccupied,"(-37.814858376610786, 144.95730175782097)",-37.814858376610786,144.95730175782097
3709,7675S,Unoccupied,"(-37.803954170315805, 144.95689706294081)",-37.803954170315805,144.95689706294081
3713,7680N,Unoccupied,"(-37.803750777016575, 144.95671012370991)",-37.803750777016575,144.95671012370991
6923,746E,Present,"(-37.813308854458711, 144.96845679346052)",-37.813308854458711,144.96845679346052
796,C442,Present,"(-37.811852615587284, 144.97046136008095)",-37.811852615587284,144.97046136008095
934,C744,Present,"(-37.813432061253614, 144.9683864485381)",-37.813432061253614,144.9683864485381
5074,9854N,Unoccupied,"(-37.825200793837226, 144.96982961844191)",-37.825200793837226,144.96982961844191
5085,9880N,Unoccupied,"(-37.825431564003324, 144.96904054680948)",-37.825431564003324,144.96904054680948
6644,13616E,Unoccupied,"(-37.819578982757577, 144.94370144417576)",-37.819578982757577,144.94370144417576
1832,2508N,Unoccupied,"(-37.810865322370255, 144.97081090744348)",-37.810865322370255,144.97081090744348
2453,C2782,Present,"(-37.810294436855926, 144.96903508348294)",-37.810294436855926,144.96903508348294
4751,8712E,Present,"(-37.824898243354781, 144.96346488828269)",-37.824898243354781,144.96346488828269
6119,C13580,Unoccupied,"(-37.819493481021851, 144.94498486690506)",-37.819493481021851,144.94498486690506
3767,C4878,Unoccupied,"(-37.808433794551718, 144.95782758886196)",-37.808433794551718,144.95782758886196
5356,8893W,Present,"(-37.824793293024669, 144.96129803913311)",-37.824793293024669,144.96129803913311
5358,8897W,Present,"(-37.824494638736041, 144.96164885792734)",-37.824494638736041,144.96164885792734
1160,C1262,Present,"(-37.811700937005263, 144.95919252060585)",-37.811700937005263,144.95919252060585
4553,10046N,Unoccupied,"(-37.823062858213724, 144.96568871854532)",-37.823062858213724,144.96568871854532
5383,11703W,Unoccupied,"(-37.810141790289293, 144.97271417136426)",-37.810141790289293,144.97271417136426
3830,C5532,Unoccupied,"(-37.806749031432247, 144.95412009497187)",-37.806749031432247,144.95412009497187
4442,C7730,Unoccupied,"(-37.80318101848323, 144.95078523746167)",-37.80318101848323,144.95078523746167
5903,C9052,Present,"(-37.802918359133763, 144.96744736302651)",-37.802918359133763,144.96744736302651
5499,11931W,Unoccupied,"(-37.815562424029181, 144.98255677749978)",-37.815562424029181,144.98255677749978
5905,C9060,Present,"(-37.802925146470699, 144.96750917865546)",-37.802925146470699,144.96750917865546
4062,C6162,Unoccupied,"(-37.803908456520155, 144.9524834159414)",-37.803908456520155,144.9524834159414
4451,C7748,Unoccupied,"(-37.803118931583001, 144.95022626614318)",-37.803118931583001,144.95022626614318
5576,12085W,Unoccupied,"(-37.811041603110368, 144.98332184983354)",-37.811041603110368,144.98332184983354
3992,C5952,Unoccupied,"(-37.803951551308515, 144.95398915548344)",-37.803951551308515,144.95398915548344
2646,10120E,Unoccupied,"(-37.803251489583005, 144.9481982658528)",-37.803251489583005,144.9481982658528
3995,C5958,Unoccupied,"(-37.80387723844995, 144.95400241255538)",-37.80387723844995,144.95400241255538
6879,14205W,Unoccupied,"(-37.796318430788077, 144.96460694796389)",-37.796318430788077,144.96460694796389
5658,12311S,Unoccupied,"(-37.809860339395392, 144.97787333708033)",-37.809860339395392,144.97787333708033
5674,12323S,Unoccupied,"(-37.809974710380445, 144.97892006558305)",-37.809974710380445,144.97892006558305
5739,12389S,Unoccupied,"(-37.810934653433634, 144.97660363376707)",-37.810934653433634,144.97660363376707
2745,4572E,Present,"(-37.808154552159976, 144.9660945702642)",-37.808154552159976,144.9660945702642
5664,12326N,Unoccupied,"(-37.809819092038914, 144.97882786858963)",-37.809819092038914,144.97882786858963
1037,1213W,Present,"(-37.812421589948755, 144.9593950029535)",-37.812421589948755,144.9593950029535
1248,1480E,Present,"(-37.815518391375235, 144.95545731572557)",-37.815518391375235,144.95545731572557
1255,1492E,Present,"(-37.814923220460287, 144.95518406009364)",-37.814923220460287,144.95518406009364
5708,12358N,Unoccupied,"(-37.810226893313526, 144.98253048787851)",-37.810226893313526,144.98253048787851
6412,13660E,Unoccupied,"(-37.819861372414543, 144.94536949059392)",-37.819861372414543,144.94536949059392
6019,13037S,Unoccupied,"(-37.82120139775914, 144.94708979479256)",-37.82120139775914,144.94708979479256
6024,13059S,Unoccupied,"(-37.821465485637525, 144.94614587155701)",-37.821465485637525,144.94614587155701
6214,13306E,Unoccupied,"(-37.819999021955255, 144.94721610960835)",-37.819999021955255,144.94721610960835
1177,1388E,Unoccupied,"(-37.8198891370821, 144.95746278916056)",-37.8198891370821,144.95746278916056
1330,1346E,Unoccupied,"(-37.814809292410146, 144.9579356194009)",-37.814809292410146,144.9579356194009
6621,13874N,Unoccupied,"(-37.813948960322406, 144.94182958741504)",-37.813948960322406,144.94182958741504
5375,11724E,Present,"(-37.809924064499278, 144.97298158148823)",-37.809924064499278,144.97298158148823
6332,13482E,Present,"(-37.819494653563581, 144.95044092246985)",-37.819494653563581,144.95044092246985
2316,2857S,Present,"(-37.810771163425358, 144.96776298832151)",-37.810771163425358,144.96776298832151
1845,2557S,Unoccupied,"(-37.813896089015813, 144.96061419972295)",-37.813896089015813,144.96061419972295
4064,C6166,Present,"(-37.803862192162981, 144.95249172511785)",-37.803862192162981,144.95249172511785
1058,998E,Present,"(-37.818412521247815, 144.96239243706231)",-37.818412521247815,144.96239243706231
1848,2563S,Present,"(-37.814122389825435, 144.95986619181224)",-37.814122389825435,144.95986619181224
3049,5154E,Unoccupied,"(-37.802748041316924, 144.95695489881587)",-37.802748041316924,144.95695489881587
2309,2847S,Unoccupied,"(-37.810675213563989, 144.96808702394173)",-37.810675213563989,144.96808702394173
4454,C7754,Unoccupied,"(-37.803108355165691, 144.95013199633763)",-37.803108355165691,144.95013199633763
2200,3874N,Unoccupied,"(-37.811443269781755, 144.95725989958146)",-37.811443269781755,144.95725989958146
2353,3052N,Unoccupied,"(-37.813190421481636, 144.95880038177285)",-37.813190421481636,144.95880038177285
2888,4827W,Unoccupied,"(-37.810744204002368, 144.95863565013047)",-37.810744204002368,144.95863565013047
2195,3868N,Present,"(-37.811317293871838, 144.95769477004592)",-37.811317293871838,144.95769477004592
3345,6029S,Present,"(-37.810477342379713, 144.95684628413022)",-37.810477342379713,144.95684628413022
2358,3089S,Unoccupied,"(-37.813496845669292, 144.95841988231294)",-37.813496845669292,144.95841988231294
2031,3490N,Present,"(-37.812485356709487, 144.95765771835778)",-37.812485356709487,144.95765771835778
2490,C2912,Unoccupied,"(-37.812384392160396, 144.96195048875251)",-37.812384392160396,144.96195048875251
878,779W,Present,"(-37.812166662691233, 144.96768232456384)",-37.812166662691233,144.96768232456384
4656,8476E,Unoccupied,"(-37.825277417968763, 144.96690831167416)",-37.825277417968763,144.96690831167416
6122,C13592,Unoccupied,"(-37.81952766377205, 144.94486641918778)",-37.81952766377205,144.94486641918778
4275,C6886,Unoccupied,"(-37.809331370211837, 144.95585916591295)",-37.809331370211837,144.95585916591295
3686,7646N,Present,"(-37.80500159217506, 144.95712214565845)",-37.80500159217506,144.95712214565845
885,795W,Present,"(-37.811387393821342, 144.96732451137103)",-37.811387393821342,144.96732451137103
865,690E,Present,"(-37.814095683783655, 144.96881719043878)",-37.814095683783655,144.96881719043878
4591,8319W,Unoccupied,"(-37.825086284707396, 144.9681603993435)",-37.825086284707396,144.9681603993435
4610,8340E,Unoccupied,"(-37.82449764884997, 144.96846225290599)",-37.82449764884997,144.96846225290599
5070,9847S,Unoccupied,"(-37.82537644463801, 144.96959848963277)",-37.82537644463801,144.96959848963277
